entry_datetime,open,close,high,low,vol
2010-05-14 14:45:00,2881,2879.700000,2882.400000,2874.600000,8693
2010-05-14 15:00:00,2879.900000,2880,2882,2875.800000,6342
2010-05-17 09:15:00,2843.100000,2841.300000,2849.600000,2839.100000,8915
2010-05-17 09:30:00,2841.300000,2831,2844.800000,2830.300000,11491
2010-05-17 09:45:00,2831,2831.700000,2835,2829.300000,10120
2010-05-17 10:00:00,2831.500000,2803.600000,2831.800000,2802.200000,10963
2010-05-17 10:15:00,2803.100000,2796.500000,2806.800000,2795,13906
2010-05-17 10:30:00,2796,2800.400000,2806.900000,2791.200000,11916
2010-05-17 10:45:00,2800.300000,2784.200000,2801.800000,2779.100000,14369
2010-05-17 11:00:00,2783.900000,2783.900000,2787.100000,2775.900000,11756
2010-05-17 11:15:00,2783.800000,2778,2788.500000,2777.800000,11286
2010-05-17 13:00:00,2775,2768.600000,2775.200000,2766.200000,12512
2010-05-17 13:15:00,2768.500000,2774.500000,2774.600000,2762.300000,11560
2010-05-17 13:30:00,2775.100000,2761.200000,2785.700000,2758.800000,17392
2010-05-17 13:45:00,2761,2760.400000,2769.100000,2759,13553
2010-05-17 14:00:00,2759.900000,2742.100000,2764.400000,2741.500000,15090
2010-05-17 14:15:00,2742.100000,2742.200000,2745.900000,2738.500000,13268
2010-05-17 14:30:00,2742.200000,2728.800000,2747.800000,2728.100000,15681
2010-05-17 14:45:00,2728.700000,2718.400000,2729.600000,2714.400000,11196
2010-05-17 15:00:00,2718.200000,2724.300000,2724.400000,2716.600000,6867
2010-05-18 09:15:00,2718.200000,2726.400000,2730.500000,2716.200000,10991
2010-05-18 09:30:00,2726.500000,2738.800000,2739.300000,2718.200000,18975
2010-05-18 09:45:00,2738.800000,2728.800000,2738.800000,2720.100000,16938
2010-05-18 10:00:00,2729,2738.400000,2743.200000,2727.800000,16879
2010-05-18 10:15:00,2738.400000,2739.800000,2741.200000,2732.700000,15081
2010-05-18 10:30:00,2739.800000,2733,2740,2725.100000,15850
2010-05-18 10:45:00,2732.700000,2721.600000,2732.900000,2720,17028
2010-05-18 11:00:00,2721.600000,2732.500000,2733.800000,2719.700000,15052
2010-05-18 11:15:00,2732.300000,2738,2738.200000,2729.200000,9993
2010-05-18 13:00:00,2738.700000,2745.600000,2745.800000,2734.500000,11922
2010-05-18 13:15:00,2745.600000,2752.800000,2757.600000,2744.800000,17474
2010-05-18 13:30:00,2752.800000,2789.500000,2795.700000,2752.700000,20458
2010-05-18 13:45:00,2790.200000,2822,2834.100000,2789.700000,27936
2010-05-18 14:00:00,2821.900000,2823.800000,2825.400000,2807.300000,24487
2010-05-18 14:15:00,2823.800000,2817.800000,2845.600000,2812.500000,24828
2010-05-18 14:30:00,2817.800000,2819.100000,2825.300000,2812.600000,17695
2010-05-18 14:45:00,2818.900000,2799.200000,2819.700000,2792.800000,15364
2010-05-18 15:00:00,2799.600000,2812,2812.700000,2798.300000,9112
2010-05-19 09:15:00,2786.200000,2790.900000,2792.900000,2782.600000,11912
2010-05-19 09:30:00,2791.400000,2800.800000,2804.800000,2784.500000,14565
2010-05-19 09:45:00,2800.800000,2803.300000,2808.700000,2793.600000,13313
2010-05-19 10:00:00,2804,2772.800000,2804.300000,2768.800000,20271
2010-05-19 10:15:00,2773.100000,2742.500000,2777.300000,2739.800000,23563
2010-05-19 10:30:00,2742.300000,2765.500000,2768.400000,2742.300000,23467
2010-05-19 10:45:00,2765.200000,2783.300000,2787.300000,2761.500000,21344
2010-05-19 11:00:00,2783.200000,2773,2785.800000,2755.600000,21987
2010-05-19 11:15:00,2773,2825.900000,2832.700000,2772.400000,31028
2010-05-19 13:00:00,2823,2839.700000,2846.500000,2814.600000,22980
2010-05-19 13:15:00,2840.500000,2840.400000,2856.300000,2820.700000,28422
2010-05-19 13:30:00,2839.200000,2832.900000,2859.800000,2817.300000,26467
2010-05-19 13:45:00,2832.700000,2827.600000,2840.400000,2822.600000,20733
2010-05-19 14:00:00,2827.600000,2814.500000,2834,2807.900000,21638
2010-05-19 14:15:00,2814.600000,2817.200000,2831.700000,2805.400000,19744
2010-05-19 14:30:00,2817.500000,2787.900000,2819.400000,2784.700000,20752
2010-05-19 14:45:00,2788.100000,2795.400000,2799.100000,2786.300000,11536
2010-05-19 15:00:00,2795.500000,2789.400000,2799.100000,2786.700000,8317
2010-05-20 09:15:00,2809.500000,2797,2819.200000,2793.200000,16293
2010-05-20 09:30:00,2797.200000,2803.400000,2814.900000,2796.600000,17905
2010-05-20 09:45:00,2803.400000,2839.100000,2847.100000,2803.400000,23641
2010-05-20 10:00:00,2840,2833.800000,2845.500000,2829.500000,17996
2010-05-20 10:15:00,2833.700000,2838.500000,2842.200000,2825.900000,16154
2010-05-20 10:30:00,2838.500000,2810.200000,2841.600000,2808.900000,17474
2010-05-20 10:45:00,2810.400000,2801.400000,2818.600000,2800.300000,15514
2010-05-20 11:00:00,2802,2803.100000,2813.900000,2796.500000,15413
2010-05-20 11:15:00,2803.200000,2783,2814,2780.700000,18084
2010-05-20 13:00:00,2776.400000,2776.800000,2778.600000,2767.700000,15454
2010-05-20 13:15:00,2776.800000,2776.500000,2781.600000,2772.600000,16898
2010-05-20 13:30:00,2776.500000,2761.600000,2801.800000,2757.700000,23924
2010-05-20 13:45:00,2761.800000,2769.300000,2771.100000,2759.800000,16243
2010-05-20 14:00:00,2768.300000,2767.700000,2781.700000,2764.800000,21176
2010-05-20 14:15:00,2767.200000,2774.500000,2785.100000,2760.600000,17874
2010-05-20 14:30:00,2774,2767.600000,2778.300000,2764.200000,13144
2010-05-20 14:45:00,2767.300000,2758.800000,2767.800000,2749.100000,13646
2010-05-20 15:00:00,2759.500000,2770.700000,2772.200000,2759,8239
2010-05-21 09:15:00,2703.700000,2690.800000,2708.900000,2683.700000,17520
2010-05-21 09:30:00,2690.800000,2698.100000,2701.800000,2685.600000,17689
2010-05-21 09:45:00,2697.900000,2705.100000,2719.500000,2695.500000,16355
2010-05-21 10:00:00,2705.300000,2726.600000,2731.200000,2701.800000,19235
2010-05-21 10:15:00,2726,2719.300000,2727.900000,2716.200000,13533
2010-05-21 10:30:00,2719.600000,2710.100000,2720.200000,2702.400000,18706
2010-05-21 10:45:00,2710.100000,2726.900000,2731,2708.200000,16235
2010-05-21 11:00:00,2726.900000,2743.800000,2749.100000,2726.600000,19727
2010-05-21 11:15:00,2743.800000,2763,2767.900000,2736.200000,20568
2010-05-21 13:00:00,2763.400000,2763.200000,2772.900000,2758.900000,16077
2010-05-21 13:15:00,2763.200000,2777.600000,2781.200000,2762.600000,18866
2010-05-21 13:30:00,2777.600000,2792.500000,2793.700000,2768.300000,20824
2010-05-21 13:45:00,2792.700000,2781.200000,2795.300000,2777.300000,20198
2010-05-21 14:00:00,2781.200000,2784.100000,2786.300000,2769.200000,21198
2010-05-21 14:15:00,2784.100000,2796.800000,2805.200000,2783.200000,21519
2010-05-21 14:30:00,2796.800000,2802,2803.100000,2785.700000,17506
2010-05-21 14:45:00,2802,2799.100000,2803.200000,2795.800000,11805
2010-05-21 15:00:00,2799.600000,2810.900000,2811.500000,2797.500000,10034
2010-05-24 09:15:00,2822.400000,2833.700000,2836.400000,2821.900000,14513
2010-05-24 09:30:00,2833.900000,2845.200000,2850.100000,2831.600000,16709
2010-05-24 09:45:00,2845.200000,2865.500000,2865.500000,2842.700000,16295
2010-05-24 10:00:00,2865.500000,2899.200000,2899.200000,2864.100000,20621
2010-05-24 10:15:00,2899.400000,2890.100000,2899.400000,2886.600000,18028
2010-05-24 10:30:00,2890.500000,2917.800000,2927.200000,2889.900000,24232
2010-05-24 10:45:00,2917.600000,2932.600000,2942.600000,2917.200000,23925
2010-05-24 11:00:00,2931.700000,2917.700000,2937.800000,2914.900000,21787
2010-05-24 11:15:00,2917.500000,2919.500000,2932.400000,2910.800000,20136
2010-05-24 13:00:00,2924.300000,2922.600000,2927,2910,15286
2010-05-24 13:15:00,2922.800000,2919.200000,2932.800000,2912.800000,19603
2010-05-24 13:30:00,2919.200000,2911.100000,2921.900000,2906.700000,18178
2010-05-24 13:45:00,2911.100000,2911,2926.200000,2909.700000,18559
2010-05-24 14:00:00,2911.500000,2923.800000,2928.100000,2910.700000,17444
2010-05-24 14:15:00,2924.200000,2921.900000,2926.200000,2913.400000,14577
2010-05-24 14:30:00,2921.900000,2919.400000,2927.100000,2918.400000,12674
2010-05-24 14:45:00,2919.800000,2912.500000,2921,2911.900000,10842
2010-05-24 15:00:00,2912.500000,2914.200000,2919.700000,2912.300000,15454
2010-05-25 09:15:00,2888.700000,2885.900000,2897,2885.400000,14710
2010-05-25 09:30:00,2886,2873.200000,2892.600000,2872.100000,17011
2010-05-25 09:45:00,2873.100000,2875.700000,2883.700000,2873,17268
2010-05-25 10:00:00,2875.800000,2875.300000,2878.100000,2866.200000,17761
2010-05-25 10:15:00,2875.600000,2885.700000,2889.600000,2873.100000,16523
2010-05-25 10:30:00,2885.900000,2875.100000,2890.300000,2872,15922
2010-05-25 10:45:00,2875.600000,2885.700000,2889.400000,2875.100000,12955
2010-05-25 11:00:00,2885.700000,2891.800000,2899.700000,2881.100000,16698
2010-05-25 11:15:00,2891.700000,2874.300000,2896.200000,2872.700000,15741
2010-05-25 13:00:00,2873,2855.600000,2873.700000,2850.300000,20280
2010-05-25 13:15:00,2855.600000,2847.900000,2857.800000,2841.800000,20912
2010-05-25 13:30:00,2847.500000,2836.200000,2853.800000,2835.300000,19926
2010-05-25 13:45:00,2836.200000,2849.300000,2851.900000,2836.200000,17927
2010-05-25 14:00:00,2849.700000,2843.900000,2849.700000,2832.600000,16857
2010-05-25 14:15:00,2843.400000,2848.400000,2858.300000,2843.200000,18719
2010-05-25 14:30:00,2848.400000,2848.600000,2850,2839.100000,15414
2010-05-25 14:45:00,2848.500000,2843.600000,2852.100000,2842.100000,11355
2010-05-25 15:00:00,2843.600000,2824.500000,2846,2822.800000,14921
2010-05-26 09:15:00,2862.100000,2872.100000,2875.500000,2861.900000,19205
2010-05-26 09:30:00,2872,2883.800000,2887.600000,2858.600000,20816
2010-05-26 09:45:00,2884.300000,2875.300000,2887.200000,2874.400000,17821
2010-05-26 10:00:00,2875.100000,2849.300000,2876.700000,2847.400000,22546
2010-05-26 10:15:00,2849.800000,2847.100000,2851.600000,2839.900000,22373
2010-05-26 10:30:00,2847.100000,2848.800000,2852.500000,2830.400000,23229
2010-05-26 10:45:00,2849,2854.200000,2856.400000,2836.600000,21423
2010-05-26 11:00:00,2854.200000,2853.700000,2862.500000,2845.400000,18827
2010-05-26 11:15:00,2853.300000,2857.700000,2865.300000,2852.800000,19083
2010-05-26 13:00:00,2862.600000,2852.700000,2866.700000,2850,16713
2010-05-26 13:15:00,2852.700000,2861.600000,2862.600000,2845.800000,20262
2010-05-26 13:30:00,2861.700000,2858.600000,2866.100000,2857.400000,19259
2010-05-26 13:45:00,2859,2851,2865.200000,2847.900000,20070
